Gender,Hometown,Live,Greek_,HrsWork,ParntsMar,GPA,SitArea,SkipClass,TextSpd,HrsStudy,CheatEx,Organztns,Relimport,RelPref,RelServs,TimesPray,DiffRel_,Abortion,Euthanasia,SameMarr,Weight,Height,IdlWt,IdlHt,ViewWt,WtTry,SelfAttr,MakeFrnds,ImportFeat,PeopKiss,LongRels,AgeMarry,v1st_child,Children,Siblings,HrsExer,MinsExer,SmokeCig,HrsSleep,ExerReason,FitnMemb,FakeID,DaysAlco,SmokedMJ,LegalMJ_,DrnksUsl,BingeDrk,Virgin,SexNoRel,CheatdSO,CheatTel,SexPartns,UsePtotn
Female,A big city  ,Dorm               ,No ,11 to 20  ,Other or Don't Know,2.77,Front ,0,250,5,No ,0,Very important  ,Other     ,0,0,Not sure,Yes,No ,Not sure,241,61,160,61,Overweight ,Lose         ,Yes   ,No preference  ,NA,4,2,28,32,10,9,0,0,No ,6,Don't exercise,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.67,Middle,0,300,15,No ,0,Fairly Important,Jewish    ,1,0,No      ,Yes,Yes,Not sure,115,61,110,65,About right,Lose         ,Unsure,No preference  ,Trust          ,9,0,26,28,2,2,1.5,30,No ,9,Weight control,Yes,No ,6,No ,No ,1 or 2,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.81,Middle,0,320,15,No ,2,Not important   ,Agnostic  ,0,0,Not sure,Yes,Yes,Yes     ,109,61,105,61,About right,Stay the same,Yes   ,No preference  ,Trust          ,3,1,26,27,2,2,3,75,No ,8,Other         ,Yes,No ,8,No ,Yes,5 or 6,1,Yes,No ,No ,Yes,0,Yes
Female,A big city  ,Apartment          ,No ,None      ,Divorced           ,3.7,Front ,0,700,5,No ,0,Fairly Important,Catholic  ,0,7,Not sure,Yes,Yes,No      ,98,61,120,65,Underweight,Gain         ,No    ,Same gender    ,Easy to talk to,0,NA,28,30,2,1,2.5,45,No ,7,Health        ,No ,No ,0,No ,No ,1 or 2,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Divorced           ,3.8,Middle,0,350,20,No ,2,Fairly Important,Catholic  ,2,2,Not sure,Yes,Yes,Not sure,120,61,110,63,About right,Stay the same,Unsure,No preference  ,Personality    ,2,1,27,30,3,0,5,45,No ,7,Weight control,Yes,No ,14,No ,No ,1 or 2,0,Yes,No ,No ,NA,0,NA
Female,NA,Dorm               ,No ,None      ,Married            ,3.73,Middle,0,250,17,No ,2,Fairly Important,NA,2,1,Yes     ,Yes,Yes,Not sure,96,61,98,65,About right,Stay the same,Unsure,Opposite gender,Personality    ,12,2,24,27,3,0,4,60,No ,7,NA,Yes,No ,6,Yes,Yes,3 or 4,1,Yes,No ,No ,NA,0,Yes
Female,Rural       ,Apartment          ,No ,None      ,Married            ,2.8,Middle,0,415,7,No ,1,Fairly Important,Other     ,1,1,Yes     ,Yes,Yes,Yes     ,160,61,135,64,Overweight ,Lose         ,Unsure,Opposite gender,Trust          ,7,2,25,30,2,2,1,45,No ,6,Health        ,No ,No ,4,No ,Yes,1 or 2,1,Yes,No ,Yes,Yes,0,NA
Female,Suburban    ,Dorm               ,Yes,None      ,Married            ,3.2,Middle,1,480,8,No ,3,Very important  ,Catholic  ,2,7,Yes     ,No ,Yes,Yes     ,110,61,108,65,About right,Stay the same,Yes   ,No preference  ,Trust          ,20,2,24,27,3,2,3,45,No ,8,Reduce stress ,Yes,No ,20,No ,No ,3 or 4,10,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3,Middle,0,350,20,Yes,3,Very important  ,Catholic  ,4,7,Yes     ,No ,No ,Yes     ,160,61,130,65,Overweight ,Lose         ,No    ,Same gender    ,Personality    ,1,0,28,30,7,6,3,60,No ,8,Health        ,Yes,Yes,8,Yes,Yes,7 or 8,6,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,1 to 10   ,Married            ,3.25,Middle,0,600,10,No ,2,Very important  ,Catholic  ,2,4,No      ,Yes,Yes,Yes     ,112,61.5,100,61.5,Overweight ,Lose         ,Yes   ,No preference  ,Sense of humor ,25,2,25,28,5,6,1,60,No ,7,Weight control,Yes,No ,10,Yes,No ,5 or 6,3,No ,No ,No ,Yes,2,No 
Female,A big city  ,Apartment          ,No ,None      ,Other or Don't Know,2,Middle,0,250,10,No ,2,Fairly Important,Other     ,1,1,No      ,Yes,No ,No      ,140,62,135,67,About right,Lose         ,Yes   ,Opposite gender,Personality    ,10,1,25,25,1,2,0,0,No ,9,Don't exercise,No ,No ,2,No ,Yes,1 or 2,0,No ,Yes,Yes,Yes,NA,Yes
Female,Rural       ,Dorm               ,No ,1 to 10   ,Other or Don't Know,3,Middle,2,200,10,No ,3,Very important  ,Protestant,2,5,Not sure,No ,Yes,No      ,NA,62,125,62,Overweight ,Lose         ,Yes   ,No preference  ,Sense of humor ,6,2,21,23,2,3,1,15,Yes,6,Weight control,Yes,No ,5,Yes,Yes,3 or 4,3,No ,Yes,Yes,No ,NA,Yes
Female,Rural       ,Dorm               ,No ,None      ,Married            ,3.8,Middle,0,500,20,No ,4,Not important   ,NA,0,0,Yes     ,Yes,Yes,No      ,113,62,105,62,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,NA,2,30,NA,0,1,10,45,No ,7,Weight control,Yes,No ,3,No ,No ,3 or 4,2,No ,Yes,No ,Yes,3,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.24,Middle,0,350,3,No ,1,Fairly Important,Other     ,0,0,Yes     ,Yes,No ,No      ,132,62,120,65,Overweight ,Lose         ,Unsure,Same gender    ,Sense of humor ,7,2,25,27,2,2,4,30,No ,7,Weight control,Yes,No ,9,No ,No ,5 or 6,6,No ,No ,No ,Yes,1,Yes
Female,Rural       ,Dorm               ,No ,None      ,Divorced           ,3.19,Middle,2,275,4,No ,1,Fairly Important,Protestant,0,3,Yes     ,Yes,Yes,No      ,140,62,123,62,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,10,0,30,NA,0,0,4,60,No ,6,Reduce stress ,Yes,No ,5,No ,Yes,5 or 6,4,Yes,Yes,No ,NA,0,NA
Female,Suburban    ,Dorm               ,Yes,None      ,Married            ,3.3,Middle,0,350,NA,No ,1,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,155,62,130,64,Overweight ,Lose         ,Yes   ,Same gender    ,Easy to talk to,21,1,25,27,2,1,NA,30,No ,6,Weight control,Yes,No ,3,Yes,Yes,3 or 4,4,Yes,Yes,No ,No ,0,Yes
Female,A small town,Apartment          ,No ,None      ,Divorced           ,2.89,Middle,1,400,30,No ,1,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,No      ,140,62,120,66,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,30,4,30,32,2,2,0.5,0,Yes,6,Don't exercise,No ,No ,7,Yes,Yes,5 or 6,0,No ,Yes,No ,Yes,12,No 
Male  ,A small town,Dorm               ,No ,None      ,Divorced           ,3.52,Back  ,0,450,7,Yes,3,Fairly Important,Jewish    ,1,1,Yes     ,Yes,Yes,No      ,135,62,120,68,Overweight ,Lose         ,Unsure,Opposite gender,Other          ,10,4,25,25,2,1,2.5,30,No ,5.5,Weight control,No ,No ,0,No ,Yes,0,0,No ,Yes,Yes,Yes,1,No 
Female,A small town,Apartment          ,No ,None      ,Married            ,2.95,Middle,0,700,35,No ,0,Fairly Important,Catholic  ,5,1,Yes     ,Yes,Yes,Not sure,135,62,120,65,Overweight ,Lose         ,Unsure,Opposite gender,Trust          ,12,3,26,28,2,1,0.5,30,No ,6,Weight control,No ,No ,15,No ,Yes,5 or 6,0,No ,Yes,No ,Yes,6,No 
Female,Suburban    ,Apartment          ,No ,>20       ,Married            ,3,Middle,0,300,20,No ,0,Not important   ,Agnostic  ,0,0,Not sure,Yes,Yes,No      ,115,62,112,62,About right,Nothing      ,Yes   ,No preference  ,Sense of humor ,3,1,26,27,2,1,3,30,No ,8,Health        ,Yes,No ,6,No ,Yes,1 or 2,0,No ,No ,No ,Yes,1,Yes
Female,Suburban    ,NA,NA,None      ,Married            ,3.5,NA,0,350,20,NA,3,Fairly Important,NA,1,1,Yes     ,Yes,Yes,Not sure,125,62,105,64,Overweight ,NA,Unsure,NA,NA,5,1,30,30,2,2,1.5,30,NA,6,Reduce stress ,Yes,No ,3,NA,NA,1 or 2,1,Yes,NA,Yes,NA,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3,Middle,1,204,10,No ,3,Fairly Important,Catholic  ,0,3,Yes     ,No ,No ,No      ,140,62,115,66,Overweight ,Lose         ,Unsure,Same gender    ,Personality    ,12,3,25,28,4,3,4,45,No ,6.5,Weight control,Yes,No ,8,Yes,No ,5 or 6,5,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,NA,Divorced           ,3.4,Front ,0,0,4,No ,5,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,NA,105,62,100,64,About right,Lose         ,Yes   ,Opposite gender,Trust          ,4,2,NA,29,0,3,15,30,No ,6.5,Weight control,No ,No ,8,No ,Yes,1 or 2,0,No ,Yes,No ,Yes,3,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.9,Front ,0,160,20,No ,1,Not important   ,Catholic  ,0,0,Not sure,Yes,Yes,Not sure,109,62,102,66,About right,Stay the same,Yes   ,No preference  ,Easy to talk to,1,1,24,29,4,1,0,0,No ,7,Don't exercise,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.5,Middle,1,400,30,No ,3,Fairly Important,Catholic  ,4,10,Yes     ,Yes,Yes,Yes     ,140,62,120,62,Overweight ,Lose         ,Yes   ,Opposite gender,Personality    ,70,4,23,25,5,3,5,45,No ,6,Weight control,Yes,No ,15,No ,No ,>8    ,15,No ,Yes,Yes,Yes,13,Yes
Female,A small town,Dorm               ,No ,None      ,Divorced           ,3,Middle,1,500,5,No ,1,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,No      ,115,62,100,60,About right,Lose         ,Unsure,No preference  ,Easy to talk to,30,3,24,24,3,5,0,0,Yes,7,Weight control,No ,No ,15,Yes,Yes,7 or 8,6,No ,Yes,No ,Yes,10,Yes
Female,Suburban    ,Apartment          ,Yes,1 to 10   ,Other or Don't Know,3.64,Middle,0,250,12,Yes,4,Fairly Important,Catholic  ,0,0,Yes     ,Yes,Yes,No      ,130,62,120,64,About right,Lose         ,Unsure,Same gender    ,Easy to talk to,50,4,26,29,3,2,5,45,No ,6,Reduce stress ,Yes,No ,10,No ,Yes,3 or 4,6,No ,Yes,No ,Yes,5,Yes
Female,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,3.61,Back  ,1,310,4,No ,2,Fairly Important,Catholic  ,2,1,No      ,No ,Yes,Not sure,110,62,95,64,Overweight ,Lose         ,Yes   ,Same gender    ,Personality    ,17,3,28,30,3,1,10,60,No ,7,Weight control,Yes,Yes,3,Yes,No ,3 or 4,10,No ,No ,Yes,Yes,4,No 
Female,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3.53,Front ,0,400,30,No ,4,Very important  ,Protestant,7,7,Yes     ,Yes,Yes,Yes     ,130,62,120,62,About right,Lose         ,Yes   ,Same gender    ,Sense of humor ,17,1,24,26,3,2,5,60,No ,6,Health        ,Yes,No ,10,No ,No ,5 or 6,7,Yes,No ,Yes,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,NA,3.4,Front ,0,500,15,No ,5,Fairly Important,Catholic  ,1,1,Yes     ,Yes,Yes,Yes     ,127,62,120,66,About right,Lose         ,Yes   ,No preference  ,Personality    ,10,0,26,27,2,2,5,60,No ,8,Health        ,Yes,No ,7,Yes,Yes,5 or 6,5,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,Yes,1 to 10   ,Married            ,3.3,Middle,1,400,12,No ,2,Fairly Important,Catholic  ,1,3,Yes     ,Yes,Yes,Not sure,125,62,110,66,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,50,2,25,26,1,2,7,60,No ,8,Weight control,Yes,No ,15,Yes,Yes,5 or 6,5,No ,Yes,Yes,Yes,8,Yes
Female,Rural       ,Apartment          ,No ,>20       ,Married            ,2.04,Front ,1,500,10,No ,0,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Not sure,115,62,110,65,About right,Lose         ,Yes   ,Opposite gender,Trust          ,10,3,21,25,2,2,2.5,30,No ,8,Health        ,No ,No ,5,Yes,Yes,3 or 4,0,No ,Yes,Yes,Yes,6,No 
Female,Rural       ,Dorm               ,No ,1 to 10   ,Married            ,2.5,Middle,0,300,10,No ,2,Not important   ,Agnostic  ,0,0,Yes     ,Yes,No ,Yes     ,108,62,115,66,About right,Nothing      ,No    ,Opposite gender,Personality    ,20,3,30,30,2,2,1,0,Yes,5,Don't exercise,No ,No ,8,Yes,Yes,7 or 8,3,No ,Yes,Yes,Yes,5,Yes
Female,A small town,Apartment          ,No ,None      ,Married            ,3.7,Front ,2,400,10,No ,3,Fairly Important,Catholic  ,0,4,Yes     ,Yes,Yes,Yes     ,116,62,108,63,About right,Lose         ,Yes   ,Opposite gender,Personality    ,12,5,25,28,2,1,3,60,No ,5,Weight control,Yes,No ,8,No ,No ,3 or 4,1,No ,Yes,No ,Yes,5,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.3,Middle,0,350,10,No ,3,Fairly Important,Protestant,2,4,Yes     ,Yes,Yes,No      ,128,62,120,65,About right,Lose         ,Yes   ,No preference  ,Personality    ,25,2,27,30,3,1,2,45,No ,6,Weight control,Yes,No ,6,No ,No ,5 or 6,6,No ,No ,Yes,Yes,4,No 
Female,NA,NA,No ,11 to 20  ,Married            ,2.63,Middle,0,200,5,No ,0,Fairly Important,Protestant,0,3,NA,Yes,Yes,NA,138,62,125,64,NA,Lose         ,Yes   ,Opposite gender,Sense of humor ,20,0,23,23,5,3,2,45,Yes,7,Weight control,Yes,NA,18,Yes,Yes,5 or 6,18,No ,Yes,No ,Yes,8,No 
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,2.6,Middle,0,300,23,No ,1,Very important  ,Other     ,1,NA,Not sure,Yes,No ,Yes     ,127,62,115,64,About right,Lose         ,Yes   ,No preference  ,Sense of humor ,25,1,26,27,3,2,14,90,No ,7,Weight control,No ,Yes,10,Yes,No ,5 or 6,3,No ,Yes,No ,Yes,2,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.4,Middle,0,300,20,No ,3,Not important   ,Jewish    ,0,0,Yes     ,Yes,Yes,Yes     ,100,62,110,64,Underweight,Stay the same,Yes   ,Same gender    ,Sense of humor ,11,0,25,28,2,1,0.5,30,No ,7,Health        ,Yes,No ,8,Yes,Yes,1 or 2,6,Yes,Yes,No ,Yes,0,Yes
Female,Rural       ,Apartment          ,No ,None      ,Married            ,3.61,Middle,0,220,10,No ,3,Very important  ,Protestant,NA,21,No      ,No ,No ,Yes     ,132,62,115,64,Overweight ,Lose         ,Yes   ,Same gender    ,Trust          ,8,3,23,25,5,4,4,45,No ,6,Weight control,Yes,No ,1,No ,No ,3 or 4,0,Yes,No ,No ,Yes,0,NA
Female,A small town,Apartment          ,No ,None      ,Married            ,3.1,Back  ,2,600,12,No ,0,Fairly Important,Catholic  ,1,1,Yes     ,Yes,Yes,Yes     ,125,62,115,65,About right,Lose         ,Yes   ,Opposite gender,Personality    ,20,1,25,28,2,1,10,30,No ,6,Weight control,No ,No ,9,No ,No ,5 or 6,7,No ,Yes,Yes,No ,12,No 
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3,Back  ,0,300,15,Yes,0,Fairly Important,Catholic  ,0,5,Yes     ,Yes,Yes,Yes     ,140,62,117,66,Overweight ,Lose         ,Unsure,Same gender    ,Sense of humor ,50,2,25,27,10,6,4,45,No ,6,Weight control,Yes,Yes,12,Yes,Yes,7 or 8,10,No ,Yes,Yes,Yes,10,No 
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.3,Back  ,0,420,12,No ,3,Fairly Important,Other     ,1,5,Yes     ,Yes,Yes,Yes     ,135,62,125,62,Overweight ,Lose         ,Yes   ,Opposite gender,Personality    ,20,3,24,30,4,0,9,90,Yes,6,Weight control,No ,Yes,7,No ,Yes,5 or 6,0,No ,Yes,No ,Yes,6,Yes
Female,Suburban    ,Apartment          ,No ,NA,Married            ,3.2,Middle,0,400,9,Yes,2,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Not sure,112,62,105,64,About right,Lose         ,Yes   ,No preference  ,Personality    ,25,3,24,24,3,1,2.5,45,Yes,7,Health        ,Yes,Yes,9,No ,No ,3 or 4,4,No ,Yes,Yes,Yes,6,No 
Female,A small town,Apartment          ,No ,None      ,Married            ,3.6,Middle,1,360,10,No ,0,Fairly Important,Protestant,2,2,Not sure,No ,Yes,No      ,135,62,120,64,About right,Lose         ,Unsure,Same gender    ,Sense of humor ,15,2,25,26,2,1,5,45,No ,7,Weight control,Yes,No ,10,No ,Yes,3 or 4,5,No ,Yes,No ,No ,5,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.6,Middle,0,350,6,No ,1,Fairly Important,Catholic  ,2,3,Yes     ,Yes,Yes,Yes     ,120,62,110,67,About right,Lose         ,Yes   ,No preference  ,Sense of humor ,10,0,27,28,3,1,2,30,No ,8,Weight control,Yes,No ,12,Yes,No ,5 or 6,10,No ,Yes,No ,Yes,5,No 
Female,A small town,Apartment          ,No ,None      ,Married            ,3.64,Middle,0,400,21,No ,0,Fairly Important,Catholic  ,1,2,Yes     ,Yes,Yes,No      ,110,62,100,65,About right,Lose         ,Yes   ,Opposite gender,Trust          ,12,4,27,29,2,1,0,0,No ,6.5,Don't exercise,No ,No ,1,No ,No ,5 or 6,8,No ,No ,No ,Yes,5,No 
Female,Rural       ,Dorm               ,No ,11 to 20  ,Divorced           ,2.47,Front ,1,600,18,No ,6,Very important  ,Protestant,4,4,Yes     ,Yes,Yes,No      ,140,62,110,67,Overweight ,Lose         ,Yes   ,Opposite gender,Sense of humor ,15,2,25,27,3,3,14,90,No ,7,Weight control,Yes,No ,10,No ,Yes,5 or 6,5,No ,Yes,Yes,Yes,4,Yes
Female,Suburban    ,Soror or Frat House,Yes,1 to 10   ,Married            ,3.3,Middle,0,200,10,No ,3,Fairly Important,Protestant,0,0,Yes     ,Yes,Yes,Yes     ,125,62,110,65,Overweight ,Lose         ,Yes   ,Opposite gender,Sense of humor ,30,5,24,25,4,1,5,45,No ,7.5,Weight control,Yes,No ,10,Yes,Yes,1 or 2,3,No ,No ,No ,No ,4,No 
Female,Rural       ,Apartment          ,No ,NA,Married            ,3.6,Middle,0,400,20,No ,2,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Not sure,168,62,130,65,Overweight ,Lose         ,Yes   ,No preference  ,Trust          ,13,4,23,30,3,1,3,30,No ,8,Health        ,Yes,No ,2,No ,No ,3 or 4,0,No ,No ,Yes,Yes,4,Yes
Female,Suburban    ,Dorm               ,No ,1 to 10   ,Married            ,3.47,Back  ,0,300,20,No ,2,Fairly Important,Catholic  ,4,5,Yes     ,No ,No ,Yes     ,125,62,120,68,Overweight ,Lose         ,No    ,No preference  ,Personality    ,40,6,24,26,3,2,7,30,No ,6,Weight control,Yes,Yes,8,No ,No ,3 or 4,8,No ,No ,Yes,No ,3,Yes
Female,NA,NA,NA,None      ,Married            ,3.67,Middle,1,550,25,No ,4,NA,Protestant,0,0,Yes     ,Yes,No ,NA,130,62,125,62,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,6,2,25,27,2,1,5,45,No ,6,Reduce stress ,Yes,Yes,12,No ,No ,5 or 6,0,No ,No ,NA,Yes,3,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.18,Middle,0,500,8,No ,1,Fairly Important,Catholic  ,1,1,Yes     ,Yes,No ,Not sure,125,62,110,65,Overweight ,Lose         ,Unsure,No preference  ,Personality    ,12,5,27,30,2,0,2.5,45,No ,7.5,Weight control,Yes,No ,9,Yes,No ,5 or 6,2,No ,No ,Yes,No ,2,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Divorced           ,2.96,Middle,0,375,15,No ,0,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,No      ,130,62,115,65,Overweight ,Lose         ,Unsure,Opposite gender,NA,10,2,27,NA,0,3,6,45,No ,7,Weight control,Yes,No ,9,No ,Yes,5 or 6,9,No ,No ,No ,Yes,2,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3,Middle,0,400,10,No ,1,Fairly Important,Catholic  ,0,2,Not sure,Yes,Yes,Yes     ,135,62,125,62,About right,Lose         ,Yes   ,No preference  ,NA,25,2,26,29,4,2,6,75,No ,7,Weight control,Yes,No ,8,Yes,Yes,5 or 6,8,No ,Yes,No ,Yes,2,Yes
Female,A big city  ,Dorm               ,Yes,1 to 10   ,Divorced           ,2.7,Middle,0,550,10,No ,0,Fairly Important,Catholic  ,0,0,Not sure,Yes,Yes,No      ,125,62,115,62,Overweight ,Lose         ,No    ,Opposite gender,Looks          ,6,1,23,24,3,2,0.5,15,No ,8,Weight control,No ,No ,1,No ,No ,3 or 4,0,No ,No ,Yes,No ,1,No 
Female,A small town,Dorm               ,No ,None      ,Married            ,3.46,Middle,0,400,7,No ,2,Not important   ,Other     ,1,0,Yes     ,Yes,No ,Yes     ,125,62,115,65,About right,Lose         ,Yes   ,No preference  ,Personality    ,5,3,22,25,3,1,6,60,No ,9,Weight control,Yes,No ,6,No ,No ,3 or 4,0,No ,No ,No ,Yes,1,Yes
Female,A small town,Apartment          ,No ,None      ,Other or Don't Know,3,Back  ,0,500,20,No ,4,Very important  ,Protestant,2,10,No      ,No ,No ,No      ,110,62,100,65,NA,Lose         ,Yes   ,Opposite gender,Sense of humor ,4,2,24,25,4,4,0,0,No ,7,Health        ,No ,No ,1,No ,No ,1 or 2,1,No ,No ,No ,Yes,1,No 
Female,Suburban    ,Apartment          ,Yes,None      ,Married            ,3.1,Middle,0,500,20,No ,3,Very important  ,Catholic  ,4,5,Yes     ,Yes,No ,Yes     ,105,62,110,64,About right,Stay the same,Yes   ,No preference  ,Sense of humor ,5,1,24,27,3,1,3,60,No ,8,Health        ,Yes,No ,10,Yes,No ,1 or 2,0,No ,No ,No ,Yes,1,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.71,Middle,0,300,15,No ,2,Very important  ,Catholic  ,4,14,Yes     ,No ,No ,Yes     ,119,62,115,63,About right,Nothing      ,Unsure,No preference  ,Trust          ,7,3,24,26,4,5,2.5,30,No ,9.5,Reduce stress ,No ,No ,6,No ,No ,3 or 4,0,No ,No ,No ,Yes,1,Yes
Female,A small town,Apartment          ,No ,None      ,Married            ,NA,Back  ,0,300,8,No ,0,Not important   ,Other     ,0,0,Not sure,Yes,Yes,Yes     ,120,62,110,62,About right,Stay the same,Yes   ,Opposite gender,Easy to talk to,2,2,25,28,4,1,0,0,No ,7.5,Don't exercise,No ,No ,0,No ,NA,1 or 2,0,No ,No ,No ,Yes,1,Yes
Female,A big city  ,Dorm               ,No ,11 to 20  ,Divorced           ,3.07,Front ,0,100,25,No ,4,Fairly Important,Other     ,1,2,Yes     ,Yes,No ,No      ,130,62,115,64,Overweight ,Lose         ,Unsure,Opposite gender,Trust          ,4,1,24,28,2,2,7,60,No ,6,Reduce stress ,Yes,No ,4,No ,No ,1 or 2,0,No ,No ,No ,Yes,1,Yes
Female,A small town,Dorm               ,No ,None      ,Divorced           ,3.78,Front ,0,500,10,Yes,2,Fairly Important,Other     ,0,1,Yes     ,No ,Yes,No      ,140,62,127,62,Overweight ,Lose         ,Yes   ,No preference  ,Other          ,22,1,24,25,2,5,3,30,No ,10.5,Weight control,Yes,No ,10,Yes,No ,7 or 8,10,No ,Yes,No ,Yes,1,No 
Female,Suburban    ,Apartment          ,Yes,None      ,Married            ,3.1,Middle,1,250,10,No ,2,Not important   ,Catholic  ,0,5,Not sure,Yes,No ,Yes     ,130,62,110,62,About right,Lose         ,Unsure,Same gender    ,Personality    ,8,1,25,27,4,2,5,45,No ,7,Reduce stress ,Yes,No ,8,No ,No ,5 or 6,6,No ,No ,No ,NA,1,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,2.7,Middle,0,400,6,No ,0,Very important  ,Catholic  ,4,NA,Yes     ,No ,Yes,Not sure,118,62,110,66,About right,Lose         ,Unsure,No preference  ,Personality    ,10,2,25,27,2,0,2,45,Yes,7,Weight control,Yes,No ,5,No ,Yes,3 or 4,2,No ,No ,No ,Yes,1,Yes
Female,Suburban    ,Dorm               ,No ,11 to 20  ,Married            ,3.65,Middle,0,350,10,No ,1,Fairly Important,Catholic  ,0,2,Yes     ,Yes,Yes,No      ,127,62,115,66,About right,Lose         ,Yes   ,Same gender    ,Personality    ,6,3,25,28,3,2,6,45,No ,7,Weight control,Yes,No ,0,No ,No ,0,0,No ,No ,No ,Yes,1,Yes
Female,NA,NA,No ,1 to 10   ,Married            ,3.13,Middle,1,NA,20,No ,2,NA,NA,0,0,Not sure,Yes,Yes,Yes     ,100,62,100,64,About right,Stay the same,Unsure,Opposite gender,Personality    ,5,3,25,NA,NA,1,2,30,No ,6,Health        ,Yes,No ,8,No ,Yes,3 or 4,1,No ,No ,Yes,NA,1,Yes
Female,Rural       ,Dorm               ,No ,None      ,Married            ,2.73,Middle,0,300,10,No ,0,Fairly Important,Protestant,0,5,Yes     ,Yes,No ,No      ,105,62,110,63,Underweight,Gain         ,Unsure,No preference  ,NA,1,1,23,24,2,2,1,15,No ,8,Health        ,No ,No ,0,No ,No ,0,0,No ,No ,NA,Yes,1,Yes
Female,Suburban    ,Dorm               ,Yes,None      ,Divorced           ,3.71,Front ,1,430,12,No ,1,Fairly Important,Catholic  ,3,4,Not sure,No ,No ,No      ,127,62,120,65,About right,Lose         ,Unsure,Opposite gender,Personality    ,7,1,24,25,4,3,4,60,No ,8.5,Health        ,No ,No ,14,No ,No ,5 or 6,3,No ,No ,No ,Yes,1,No 
